"","pheno1"
"rs33048112",0.00927683581217079
"rs37811850",0.00927683581222016
"rs33259010",0.00348347234149396
"rs237129806",0.00348347234149396
"rs29730354",0.0025631735131232
"c5.loc63",0.000511726478340225
"rs3703138",2.88297401858068e-05
"rs47550069",2.88297401858068e-05
"c5.loc63.2",0.00232539102196805
"rs13478514",0.00813169036542609
"rs3701266",0.00813169036543226
"rs36816399",0.0081316903654446
"c5.loc63.6",0.0186103248792271
"rs29504365",0.0324632516395068
"rs255321967",0.0324632516395253
"rs33040691",0.0324633812194934
"rs33361162",0.0324633812195243
"rs49067920",0.0565566819792887
"rs46031210",0.0565566819792455
"rs33503631",0.015046305776585
"c5.loc64.3",0.0097351611123122
"rs13475178",0.0053186346084316
"rs33208470",0.00531863460841926
"rs33718390",0.00262903061275007
"rs37178776",0.0026290306127439
"rs224143125",0.00262902121467071
"rs29561001",0.00262902121466454
"c5.loc64.9",0.0026290128555161
"rs50558259",0.00262900449637383
"rs33641427",0.00262900449637383
"c5.loc65.2",0.000392257788093958
"c5.loc65.4",0.000159747301520734
"c5.loc65.6",0.00208313483673489
"c5.loc65.8",0.00619919983988548
"c5.loc66",0.0124182568086417
"c5.loc66.2",0.0205300999638157
"rs33478165",0.030226808412499
"c5.loc66.6",0.0676289078332807
"rs33569726",0.116363037971602
"c5.loc67",0.130648862557018
"c5.loc67.2",0.143806849325601
"c5.loc67.4",0.155152575092122
"rs51465025",0.164176236960127
"rs48249714",0.164176236960127
"c5.loc67.8",0.156084375362043
"c5.loc68",0.144958455632847
"c5.loc68.2",0.131451897806905
"rs3719791",0.116488783638377
"rs13478535",0.116488783631205
"rs52413106",0.107627561112345
"rs51316623",0.156127605852111
"rs29685515",0.0745555232897567
"rs51906496",0.0745555232889544
"rs13478539",0.0745555229422285
"c5.loc68.9",0.0677994231068562
"c5.loc69.1",0.0608323387397727
"c5.loc69.3",0.0537383094749792
"c5.loc69.5",0.0466195613679892
"c5.loc69.7",0.0395942607311363
"c5.loc69.9",0.0327923549728623
"c5.loc70.1",0.0263495473264629
"c5.loc70.2",0.0203997804725248
"c5.loc70.4",0.015066938727047
"c5.loc70.6",0.0104567299460963
"c5.loc70.8",0.00664979101392167
"c5.loc71",0.00369692802452424
"c5.loc71.2",0.00161707089325748
"c5.loc71.4",0.000398072477508389
"rs36653585",3.05231213240887e-08
"rs33570184",3.05226090733385e-08
"c5.loc71.8",1.30543416170392e-05
"c5.loc71.9",5.5260196512079e-05
"c5.loc72.1",0.000127261679757909
"c5.loc72.3",0.000229479286213629
"c5.loc72.5",0.000362129409790111
"c5.loc72.7",0.000525216547610751
"c5.loc72.9",0.000718529018286429
"c5.loc73.1",0.000941638396606687
"c5.loc73.3",0.00119390275089658
"c5.loc73.5",0.00147447364583006
"c5.loc73.7",0.00178230675079738
"c5.loc73.9",0.00211617577676681
"c5.loc74.1",0.00247468936000764
"c5.loc74.3",0.00285631042384164
"c5.loc74.5",0.00325937748412689
"c5.loc74.7",0.0036821273226671
"c5.loc74.9",0.00412271843626734
"c5.loc75.1",0.00457925467749502
"c5.loc75.3",0.00504980853348933
"c5.loc75.5",0.00553244353926449
"c5.loc75.6",0.00602523538652017
"rs29508126",0.00652629136506333
"rs33675959",0.00652629136492138
"rs46015038",0.00754386065153242
"c5.loc76.2",0.00726457279484864
"rs51987372",0.00699011859625763
"rs29503904",0.00699011859610334
"c5.loc76.5",0.00680889183253064
"rs3708411",0.00662985063363932
"rs51098237",0.00662985063347269
"rs32270328",0.00169461356820646
"rs32270333",0.00169461356830521
"rs51493866",0.0229675759830762
"rs29680804",0.0229675759834033
"rs49619335",0.0233431647806498
"rs3723517",0.0392761626488329
"rs3141529",0.0392761626493204
"rs8265834",0.127087541555675
"rs8265855",0.168548823249735
"rs51226902",0.169575088051771
"rs33261889",0.169575088052517
"rs6265083",0.170532161496179
"rs49440358",0.170532161496932
"c5.loc77.8",0.162109324209466
"rs33144432",0.146209581389112
"c5.loc78.2",0.206697471768113
"rs13478557",0.271273838289733
"c5.loc78.6",0.32083405315516
"c5.loc78.8",0.368139109741636
"c5.loc79",0.40932205700358
"c5.loc79.2",0.441260415935469
"rs33438422",0.462331416972224
"rs46275875",0.533943619792069
"UNC050233090",0.535635382551708
"rs33557228",0.535635382552967
"c5.loc79.7",0.537380506125903
"rs33316265",0.539116721928952
"c5.loc80",0.629324850542179
"c5.loc80.2",0.707460501699405
"rs32312482",0.766265562263876
"rs29562867",0.766265562263938
"c5.loc80.6",0.766265906193609
"rs13478563",0.766266250123052
"c5.loc81",0.766331448585039
"rs6319445",0.76639660925662
"c5.loc81.3",0.794316644998138
"c5.loc81.5",0.810078643781342
"c5.loc81.7",0.812373843106148
"rs13478566",0.801227067814608
"c5.loc82.1",0.783220931876817
"c5.loc82.3",0.751030882399597
"c5.loc82.5",0.705811215510671
"c5.loc82.7",0.650180173567936
"rs45815122",0.587731530923227
"rs29524774",0.587731530923252
"c5.loc83",0.646494543400233
"rs33210226",0.692503602206863
"rs29780801",0.692503602206752
"rs29776171",0.562322294655719
"rs49107906",0.561713122021717
"c5.loc83.5",0.40593137812968
"rs33048230",0.259893326849145
"rs46050569",0.259893326848781
"rs33389296",0.163781935513943
"rs33070837",0.163781935513998
"rs33092698",0.310971988729728
"c5.loc84.1",0.367022730936301
"c5.loc84.3",0.42022156429866
"c5.loc84.5",0.466586179512287
"rs29514307",0.503037923544419
"c5.loc84.9",0.516480616996916
"rs33207397",0.503943121893437
"rs47096026",0.503943121893369
"c5.loc85.3",0.446270040973471
"rs33258225",0.372093784154647
"c5.loc85.6",0.356561147769176
"rs33186072",0.331921120267339
"rs50689948",0.331864076450276
"rs3696754",0.331734721211262
"rs32356963",0.256541307645975
"rs3664423",0.249142012753059
"rs48218991",0.249142012753034
"rs37346509",0.249141933772924
"rs8268086",0.249141933772918
"rs33098228",0.24914193377293
"rs50373720",0.243888834299266
"rs49528261",0.243888834299445
"rs51417856",0.37313680574131
"c5.loc86.8",0.410972357834733
"rs32360916",0.429685786777641
"c5.loc87.1",0.429697302463304
"rs33285057",0.429708782182238
"rs32381987",0.429708782182392
"rs49106962",0.511015011353033
"rs29561707",0.511015011353119
"c5.loc87.6",0.495081599770333
"UT_PChr5_distal",0.469803697217867
"rs32426984",0.013348741842181
"rs30759941",0.0133487418421193
"rs13478602",0.00237293128265879
"rs30654669",0.00237293128267113
"rs6180149",0.00109913293874404
"rs32448234",0.00110984192305742
"rs29924446",0.0011098419230389
"rs30754715",0.0151698042318868
"rs30860624",0.0151698042319794
"c6.loc2",0.0501632166240405
"rs30715633",0.104470703189994
"rs30223468",0.104470703190062
"rs30450019",0.104836204369722
"c6.loc2.5",0.100419375060579
"rs29922474",0.0914550789591741
"rs49698565",0.0914550789594148
"rs13478617",0.0917707703701537
"rs37214208",0.0917707703703019
"rs29978844",0.0380263380107011
"rs30957887",0.0475119123203485
"rs30272308",0.0475119123205645
"c6.loc3.1",0.0661338581960011
"rs29912091",0.0860456474139103
"rs30952145",0.0860456474141695
"rs30845880",0.0863404522140898
"rs29926568",0.0863404522143182
"c6.loc3.5",0.086675865815675
"rs30033882",0.0870043114493394
"rs30518301",0.0870043114674287
"c6.loc3.8",0.110452274261563
"rs13478632",0.133430776564874
"rs30710547",0.133430776565133
"c6.loc4.1",0.130114740816093
"rs29829269",0.118346865754987
"rs36857136",0.118346865758746
"c6.loc4.4",0.0994812693169478
"rs13478638",0.0802185756958526
"c6.loc4.7",0.0859442601858306
"rs30704977",0.0878319577883113
"c6.loc5",0.0757836775653927
"c6.loc5.2",0.0638146914396818
"c6.loc5.4",0.052208743722987
"c6.loc5.5",0.041259563164849
"c6.loc5.7",0.0312484963961479
"c6.loc5.9",0.0224214529079982
"c6.loc6.1",0.0149688978680072
"c6.loc6.3",0.0090122099582635
"rs48624953",0.00459839306765904
"c6.loc6.6",0.0088189740232378
"rs6198430",0.0139044144446679
"c6.loc6.9",0.0155174002920279
"rs13478641",0.0172118609421221
"c6.loc7.1",0.0368240921982491
"rs48722164",0.0621907230544124
"rs49311321",0.0621907230544124
"rs30127354",0.0367177725840269
"rs33539208",0.0367177725840454
"c6.loc7.5",0.0792640346363844
"rs30169246",0.136931071024098
"rs33565077",0.136931071024024
"rs13472831",0.069931956444764
"rs50057067",0.152619109925024
"rs30913933",0.152619109925135
"rs33569321",0.156667389555748
"rs49648539",0.156667389555846
"rs3023064",0.254419212540309
"rs29876938",0.254419212540401
"rs33587477",0.253100459828012
"rs3655269",0.254618875033557
"rs50512312",0.320452401567316
"rs36311871",0.320452401567353
"Affy_PC6_19",0.320452401570352
"Affy_PC6_22",0.320452401577999
"c6.loc8.7",0.319758253158604
"c6.loc8.9",0.317011548332604
"c6.loc9.1",0.312138975236434
"c6.loc9.3",0.305153516247653
"c6.loc9.4",0.296159461591971
"c6.loc9.6",0.285347996662611
"c6.loc9.8",0.272983585246478
"c6.loc10",0.259383142292381
"rs33760701",0.244891274617298
"rs30460491",0.219008636610638
"rs38759439",0.219008636610582
"c6.loc10.5",0.239273614967109
"c6.loc10.6",0.254465676660846
"c6.loc10.8",0.263130261729577
"rs30305830",0.264826457895982
"rs30905182",0.264826457895976
"c6.loc11.1",0.265909924630657
"c6.loc11.3",0.265218830258924
"c6.loc11.5",0.262798457558313
"rs6391567",0.258761652764187
"rs262454643",0.258761652764051
"rs30372521",0.173486630003744
"rs52387753",0.173486630003751
"rs29881197",0.258588535895626
"rs30365213",0.258771944985265
"rs36444893",0.258771944985129
"rs37762447",0.160818138056567
"rs30730865",0.160818138056691
"rs36750821",0.348276374017465
"c6.loc12.4",0.417382525336969
"rs6218880",0.483988190547578
"rs30119953",0.48398819054751
"rs29920487",0.3490455072518
"rs29968506",0.349045507251898
"rs33819873",0.529068699306188
"c6.loc13",0.355930871517348
"rs30764547",0.200354275271634
"c6.loc13.3",0.199092137076007
"c6.loc13.5",0.195156204006424
"c6.loc13.7",0.188481556587972
"c6.loc13.8",0.179237655577434
"c6.loc14",0.167820743249488
"c6.loc14.2",0.1547983277871
"rs29605219",0.140821426190979
"rs29618131",0.140821426191004
"rs29650874",0.140873065021401
"rs13478687",0.140873065021432
"rs52571055",0.140926889039092
"rs29973656",0.140926889039135
"rs13478690",0.140965226826287
"c6.loc14.9",0.130671890388643
"rs30718075",0.117944355345107
"rs30114467",0.117944355345224
"c6.loc15.1",0.184345432077208
"rs30162995",0.260696104080347
"rs29966306",0.293517119097084
"rs13478694",0.167164156033474
"rs30468068",0.167164156033264
"c6.loc15.6",0.148513709967706
"rs30319084",0.124899597198729
"rs3678887",0.125856469336647
"rs3693410",0.124845290834117
"rs30654706",0.124845290834018
"c6.loc16.2",0.0446884522489073
"rs47901097",0.00369891079710127
"rs49265509",0.00369891079708275
"rs29960521",0.00369886601004922
"rs50136596",0.00369886601004305
"c6.loc16.7",0.00501992612264056
"c6.loc16.9",0.00644981562016567
"c6.loc17.1",0.00788825543735625
"rs30318085",0.00923270560465646
"c6.loc17.5",0.00136469128085774
"c6.loc17.7",0.000549414842613012
"c6.loc17.9",0.00710962888806603
"c6.loc18",0.0210007863923594
"c6.loc18.2",0.0418049764307198
"c6.loc18.4",0.0687713970243735
"rs30421613",0.100895516612924
"rs30602525",0.100895516612961
"rs13478705",0.100895362808569
"D6Mit268",0.100895362808464
"c6.loc18.8",0.0457564558219154
"rs30707684",0.0117694582860031
"rs45757075",0.0117694582860031
"rs30175616",0.0507919154263387
"c6.loc19.3",0.0509472134617854
"rs13478714",0.051102695093653
"rs30329380",0.0511026950936406
"c6.loc19.6",0.0460800851362368
"c6.loc19.8",0.040602596959284
"c6.loc20",0.0348541399839659
"c6.loc20.2",0.0290589313026886
"c6.loc20.3",0.023453987076109
"c6.loc20.5",0.0182574261831991
"rs244499093",0.0136411343093328
"c6.loc20.8",0.00302107110343393
"c6.loc21",9.43294259364429e-05
"c6.loc21.2",0.00562649102763395
"rs36583952",0.0191996641060922
"rs13478717",0.0192263558128068
"rs30619193",0.0192263558128006
"c6.loc21.6",0.0140955204787091
"c6.loc21.8",0.00920368901104839
"rs30315225",0.00515186679416589
"rs30610479",0.0051467428142142
"rs13478720",0.0051467428142142
"c6.loc22.2",0.00534619204929118
"rs13478724",0.00554668887285564
"c6.loc22.6",0.0109503366494687
"Affy_PC6_42",0.017970655807857
"c6.loc22.9",0.0245809549266382
"c6.loc23.1",0.0321825675486554
"c6.loc23.3",0.0406798403373151
"c6.loc23.5",0.0499440287623175
"c6.loc23.7",0.0598198156848547
"c6.loc23.8",0.0701340944724014
"c6.loc24",0.0807059917918203
"c6.loc24.2",0.0913569529200122
"c6.loc24.4",0.101919788261332
"rs13478727",0.112245846727101
"c6.loc24.8",0.117393086592018
"c6.loc24.9",0.121390680643679
"c6.loc25.1",0.124085169384887
"c6.loc25.3",0.125410891808436
"rs3665191",0.125394580747788
"c6.loc25.7",0.123044073741042
"c6.loc25.9",0.118370018610369
"rs29871187",0.111686194682289
"c6.loc26.2",0.111675098452535
"rs3690632",0.111663998916795
"rs6319193",0.111663998916813
"c6.loc26.5",0.131224909186833
"c6.loc26.6",0.151117052784743
"rs13478739",0.170764296031855
"c6.loc27",0.128417353185566
"c6.loc27.2",0.0899148068952622
"c6.loc27.4",0.0571338826760682
"rs29922192",0.0314363634562409
"rs30074265",0.0314082240380773
"rs49810363",0.0314082240380835
"rs30067076",0.0314082239249316
"rs30716240",0.0314082239249316
"rs49226313",0.0314081830058047
"rs37440219",0.0314081830057924
"rs30118542",0.0208392448520638
"rs30466171",0.0208392448520453
"c6.loc28.3",0.0203299911704106
"rs30015053",0.0185802767495518
"c6.loc28.7",0.016747298331774
"rs30755512",0.0143400415747651
"rs30721225",0.0143400415747651
"c6.loc29",0.0143399799127847
"rs3669453",0.0143399182509154
"rs30368083",0.0143399182508907
"rs29871039",0.0036431501972854
"rs46435702",0.00364315019725454
"rs30118634",0.00318558909445115
"rs6390920",0.00318558909447584
"c6.loc29.5",0.00422566298246555
"rs38638698",0.00531650838175387
"rs6155681",0.00564529867831802
"rs36545152",0.0056452986782995
"rs30219175",0.000214347072704813
"rs264745244",0.000214347072704813
"rs29716107",0.00966854385949291
"UNC11064819",0.0096685438594744
"rs30218251",0.00392539473283023
"rs29755241",0.00392539473287343
"rs29791302",0.00824411819573509
"rs30760679",0.00824411819575361
"rs30897559",0.0120414324630485
"rs30363282",0.00296998639408983
"rs29796654",0.00296998639410217
"rs45866796",0.000335463595579659
"rs241525378",0.000340383036435917
"c6.loc30.9",0.000180545154460541
"rs30557230",6.81939761996899e-05
"rs52449907",6.81939761996899e-05
"rs30613214",0.00470139449929689
"rs29949099",0.00470139449935244
"rs46347371",0.0529306585077716
"rs29989402",0.0529306585079012
"c6.loc31.5",0.0722285406877047
"c6.loc31.7",0.0939650896411324
"c6.loc31.9",0.117415184158883
"c6.loc32.1",0.141708092263911
"rs30658323",0.165933832364882
"rs30021421",0.165933832364906
"rs30558517",0.165933663516462
"rs30051668",0.165933663516364
"rs30052346",0.105806923818923
"rs30098352",0.105806923818837
"rs52165833",0.10585215019852
"rs30914406",0.124309837118794
"rs51311509",0.124309837118775
"c6.loc32.9",0.0964420703132
"rs30024863",0.0678757437216441
"rs30561510",0.0678757437216318
"c6.loc33.2",0.0962989757567349
"c6.loc33.4",0.126465475120095
"rs6308025",0.155415413753498
"rs30080744",0.155415413753529
"UNC060302376",0.155415495554487
"rs29871771",0.155415495554493
"rs30165297",0.155415440768078
"rs30910255",0.155415440768053
"rs13478781",0.135100434273129
"c6.loc34.1",0.15959648252464
"c6.loc34.3",0.183727789826658
"c6.loc34.5",0.206370853333745
"c6.loc34.7",0.226566003179078
"rs30915467",0.243646100684657
"rs30223784",0.243646100684676
"rs30268107",0.243641966875074
"c6.loc35.1",0.2415431388326
"rs30253397",0.239446671795666
"c6.loc35.4",0.298391627259128
"c6.loc35.6",0.352879522630193
"rs30759937",0.395908010605314
"rs6378343",0.27232718555968
"rs30521766",0.27232718555768
"rs51799750",0.27315032578207
"c6.loc36.1",0.280315511781878
"rs13478800",0.280942289855645
"c6.loc36.4",0.380163706878131
"rs30515945",0.473248958641037
"rs30410261",0.473248958628521
"rs30169296",0.456846839271649
"rs30023440",0.456846839258503
"c6.loc36.8",0.475618669605328
"c6.loc37",0.488699849320959
"rs47368163",0.495253135611008
"rs107654932",0.495253135594104
"c6.loc37.3",0.51097050954861
"c6.loc37.5",0.522065112626894
"c6.loc37.7",0.528100328640335
"rs30639872",0.528938793215158
"rs30216098",0.52893879321251
"rs30123118",0.435854917583972
"rs30783292",0.435854917581472
"c6.loc38.1",0.432887123973287
"rs49080301",0.429919501733696
"rs47215874",0.429919501731376
"c6.loc38.3",0.426957689145219
"rs6315975",0.423996407264344
"rs30836104",0.423996407261807
"rs48737058",0.277888021375984
"rs30464092",0.277888021374101
"c6.loc38.7",0.423473515553074
"rs30167560",0.577480890526348
"rs29974211",0.577480890523657
"UNC060609207",0.433566437525077
"rs30023732",0.433566437522694
"rs30903529",0.553041900430452
"rs46420877",0.553041900427737
"rs13478832",0.408913574549026
"c6.loc39.4",0.397002349565674
"rs48585113",0.357435172552063
"rs30268767",0.357435172549971
"c6.loc39.8",0.469773095613414
"rs30869746",0.57439873009193
"rs3706039",0.574398730089202
"rs30494486",0.570809837902083
"rs50393929",0.570809837899139
"c6.loc40.3",0.485474690522274
"rs30888932",0.382495090680449
"rs3663024",0.382495090677789
"rs13478852",0.278709399827348
"Affy_PC6_82",0.278709399826187
"c6.loc40.7",0.274848575621105
"c6.loc40.9",0.269330540119021
"c6.loc41.1",0.26213127205823
"c6.loc41.2",0.253292463449592
"c6.loc41.4",0.24292517772873
"c6.loc41.6",0.231206821708065
"c6.loc41.8",0.218371257360406
"c6.loc42",0.204693139458552
"c6.loc42.1",0.190468638313279
"rs30213482",0.175995282899854
"c6.loc42.5",0.101208842953284
"c6.loc42.7",0.0452663613114146
"rs50203452",0.0114383968929846
"rs47383618",0.0114383968925218
"c6.loc43",0.010686230870479
"c6.loc43.2",0.00995992825870378
"rs13478871",0.00925976612372139
"rs30759382",0.00925976612332023
"rs30625491",0.00881493313581756
"rs30906781",0.00881493315748021
"rs30860245",0.0571907787890591
"rs30661772",0.057190778788121
"rs30358503",0.0559424499117991
"rs30412661",0.0908378071223327
"rs30026581",0.0908378071223944
"rs36766615",0.0908379438683061
"rs30661765",0.0908379438683123
"c6.loc44.2",0.0906047631306826
"c6.loc44.4",0.0903717425835767
"rs31001079",0.0901389721235945
"rs13478880",0.0230544758615256
"rs36272569",0.0230544758614268
"rs3142215",0.0127931861980136
"c6.loc44.9",0.00671721550768868
"rs265807951",0.00242153214528343
"rs48659961",0.00242153214525874
"rs30218701",0.00802515671460929
"rs30220244",0.00802515671464014
"rs30973783",0.00382176831820372
"rs13478889",0.00382176831819138
"c6.loc45.5",0.000291011219213146
"c6.loc45.6",0.00915470538262837
"rs30422489",0.0293704907807684
"c6.loc46",0.0812920917970856
"rs30119661",0.150560034502424
"rs30706223",0.150656251578133
"rs30352513",0.15065625157817
"c6.loc46.5",0.181141270945311
"c6.loc46.7",0.210327528098822
"rs30474679",0.236161985868575
"rs49838396",0.236161985868773
"c6.loc47",0.421588036954504
